Name,Status,Maximale Förderrate und Förderhöhe,Antragsberechtigt sind,Beschreibung,Typ,Bestand / Neubau,Förderprogramm,Fördergeber,Basis Förderrate,Art der Maßnahme,Gebäudeart
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Saarland (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Rheinland-Pfalz (2023-2027)  ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Thüringen (2023-2027)  ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Niedersachsen (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Bremen (2023-2027) ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Hamburg (2023-2027)    ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Schleswig-Holstein (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Mecklenburg-Vorpommern (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Sachsen-Anhalt (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Brandenburg (2023-2027)    ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER  Berlin (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,"maximal 12.500,00 €","Privatperson, Kommune, Gemeinnützige Organisation",,Zuschuss,Bestand,"Bayerisches Städtebauförderungsprogramm - Sanierungsgebiet ""Dorfkern Ebnath""",Stadt/Kommune/Gemeinde,"a) max. 5.000,00 €","Fenster / Haustür, Baubegleitung","Nichtwohngebäude, Wohngebäude"
,true,3000 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Zuschussprogramm Klimafreundlich Wohnen ,Stadt/Kommune/Gemeinde,500 €,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,"Bis zu 100%, maximal 10 Mio. €",Unternehmen,,Zuschuss,"Bestand, Neubau",Regionales Wirtschaftsförderungsprogramm (RWP) des Landes Bayern,Bundesland,Individuell,"Investitionsförderung, Sonstiges",Nichtwohngebäude
,true,15 - 25%,"Privatperson, Unternehmen, WEG, Kommune, Hochschule, Gemeinnützige Organisation, Verband/Vereinigung",,Zuschuss,,progress.nrw - Klimaschutztechnik Freiflächen Photovoltaikanlagen,Bundesland,Individuell,Photovoltaik,Sonstiges
,true,je nach Investitionsgegenstand zwischen 500 € und 40.000 €,"Unternehmen, Gemeinnützige Organisation",,Zuschuss,,Bayerisches Sonderprogramm Landwirtschaft Digital - Teil B,Bundesland,40%,Sonstiges,Sonstiges
,true,15 000€ pro Antrag,"Unternehmen, Gemeinnützige Organisation",,Zuschuss,,Bayerisches Sonderprogramm Landwirtschaft Digital - Teil D,Bundesland,25 %,Sonstiges,Sonstiges
,true,je nach Investitionsgegenstand,"Unternehmen, Gemeinnützige Organisation",,Zuschuss,,Bayerisches Sonderprogramm Landwirtschaft Digital - Teil C,Bundesland,40%,Sonstiges,Sonstiges
,true,5000€ pro Jahr pro Betrieb,Unternehmen,,Zuschuss,,Förderung gefährdeter einheimischer Nutztierrassen,Bundesland,Individuell je Rasse,Sonstiges,Sonstiges
KfW-Programm: Förderung für den Erneuerbare-Energien-Standard,false,150 Mio. €,"Privatperson, Unternehmen, Gemeinnützige Organisation, Contractor","München unterstützt den Bau und die Modernisierung von Passivhäusern im Bestand, um nachhaltiges Wohnen zu fördern und den CO2-Ausstoß zu verringern.",Kredit,"Bestand, Neubau",KfW-Programm Erneuerbare Energien – Standard (270),Bund,"ab 5,21 % eff. p.a.","Erneuerbare Energien, Photovoltaik, Biomasse, Solarthermie, Wärmepumpe","Wohngebäude, Nichtwohngebäude"
KfW: Klimafreundlicher Neubau von Wohngebäuden unterstützt,true,150.000 € pro WE,"Privatperson, Gemeinnützige Organisation, Unternehmen, WEG","Im Neubau fördert München die Errichtung von Passivhäusern, um energieeffizientes Bauen zu unterstützen und den ökologischen Fußabdruck zu minimieren.",Kredit,Neubau,"KfW - Klimafreundlicher Neubau – Wohngebäude (297, 298)",Bund,"2,33 %",Effizienzhaus,Wohngebäude
KfW: Energetische Fachplanung und Baubegleitung für Wohngebäude mit Nachhaltigkeitszertifizierung,true,40.000 €,"Privatperson, Unternehmen, Contractor, Gemeinnützige Organisation, WEG",München unterstützt den Ausbau erneuerbarer Energien durch Förderprogramme für die Installation von Photovoltaikanlagen.,"Kredit, Zuschuss",Bestand,KfW Wohngebäude – Energetische Fachplanungs-/ Baubegleitungsleistungen; Nachhaltigkeitszertifizierung (261),Bund,50 % Tilgungszuschuss,"Energieberatung, Effizienzhaus, Lüftung, Fenster / Haustür, Biomasse, Solarthermie, Wärmepumpe, Sonstige Heizungen, Fernwärme, Heizungsoptimierung, Baubegleitung, Dämmung",Wohngebäude
KfW-Wohngebäude-Kredit: Finanzierung für nachhaltiges Wohnen,true,"45 % Tilgungszuschuss
150.000 € je WE
","Privatperson, Unternehmen, Contractor, Gemeinnützige Organisation, WEG","In München wird die Beratung zur Installation von Photovoltaikanlagen gefördert, um die Nutzung von Solarenergie zu fördern und den Übergang zu erneuerbaren Energien zu beschleunigen.","Kredit, Zuschuss",Bestand,KfW Wohngebäude – Kredit (261),Bund,"5 % Tilgungszuschuss
ab 0,99 % eff. p.a.","Effizienzhaus, Lüftung, Fenster / Haustür, Biomasse, Solarthermie, Wärmepumpe, Sonstige Heizungen, Fernwärme, Heizungsoptimierung, Dämmung",Wohngebäude
KfW: Zuschussprogramm für kommunale Wohngebäude,true,"90  %
150.000 € pro WE",Kommune,"München fördert die Nutzung von Stecker-Solargeräten, insbesondere Balkonkraftwerke, um Bürgerinnen und Bürger zur eigenen Energieerzeugung zu ermutigen.",Zuschuss,Bestand,KfW - Kommunen Zuschuss (464) - Wohngebäude ,Bund,20 %,Effizienzhaus,Wohngebäude
KfW-Wohneigentumsprogramm Neubau: Finanzielle Unterstützung für Bauherren,true,100.000 €,Privatperson,"Durch Fördermaßnahmen in München wird die Heizungsoptimierung unterstützt, um eine effiziente Wärmeerzeugung zu gewährleisten und den Energieverbrauch zu senken.",Kredit,Neubau,KfW - Wohn­eigentums­programm - Neubau (124),Bund,"ab 3,80 % eff. p.a.
",,Wohngebäude
KfW-Wohneigentum für Familien: Finanzielle Unterstützung für den Eigenheimtraum,true,270.000 €,Privatperson,"Für den Neubau von energieeffizienten Wohngebäuden in München gibt es Förderungen, um nachhaltiges Bauen zu unterstützen und den Energieverbrauch zu reduzieren.",Kredit,Neubau,KfW - Wohneigentum für Familien (300),Bund,"ab 0,01 % eff. p.a.",Effizienzhaus,Wohngebäude
KfW: Altersgerechter Umbau und Einbruchschutz für sicheres Wohnen,true,50.000 € je WE,"Privatperson, Unternehmen, WEG",Durch die Förderung des Mieterstrom-Direktverkaufs in München wird die lokale Energieerzeugung gestärkt und die Nutzung erneuerbarer Energien gefördert.,Kredit,Bestand,KfW - Altersgerecht Umbauen und Einbruchschutz – Kredit (159),Bund,"ab 2,48 % eff. p.a.",Altersgerechter Umbau & Einbruchschutz,Wohngebäude
KfW-Wohneigentumsprogramm Kauf: Förderung für den Immobilienerwerb,true,100.000 €,Privatperson,"München fördert energetische Sanierungen von Bestandsgebäuden, um die Energieeffizienz zu verbessern und den Wohnkomfort zu erhöhen.",Kredit,Bestand,KfW - Wohn­eigentums­programm - Kauf (124),Bund,"ab 3,80 % eff. p.a.",,Wohngebäude
KfW: Zuschüsse für energetische Maßnahmen in kommunalen Nichtwohngebäuden,true,"90 %
5 Mio. €
",Kommune,"Die Stadt München fördert den Ausbau der Ladeinfrastruktur, um die Elektromobilität zu unterstützen und den Übergang zu nachhaltigeren Verkehrsoptionen zu fördern.",Zuschuss,Bestand,KfW - Kommunen Zuschuss (464) - Nichtwohngebäude,Bund,"20 %
2000 € pro m²",Effizienzhaus,Nichtwohngebäude
KfW: Energetische Fachplanung und Baubegleitung für nachhaltige Kommunalgebäude mit Zuschüssen,true,40.000 €,Kommune,"Das KfW-Wohneigentumsprogramm für Neubauten bietet finanzielle Unterstützung für Bauherren in Deutschland, um den Erwerb von Wohneigentum zu erleichtern und den Wohnungsbau anzukurbeln.",Zuschuss,Bestand,KfW - Kommunen Zuschuss – Energetische Fachplanungs-/ Baubegleitungsleistungen; Nachhaltigkeitszertifizierung (464) - Wohngebäude,Bund,50 %,"Effizienzhaus, Energieberatung, Baubegleitung",Wohngebäude
KfW: Energetische Fachplanung und Baubegleitung für nachhaltige kommunale Nichtwohngebäude mit Zuschüssen,true,20.000 €,Kommune,"Das KfW-Wohneigentumsprogramm unterstützt den Immobilienerwerb durch verschiedene Fördermaßnahmen, um den Zugang zu Wohneigentum zu erleichtern und den Wohnungsmarkt zu stabilisieren.",Zuschuss,Bestand,KfW - Kommunen Zuschuss – Energetische Fachplanungs-/ Baubegleitungsleistungen; Nachhaltigkeitszertifizierung (464) - Nichtwohngebäude,Bund,"50 %
10 € pro m²","Effizienzhaus, Energieberatung, Baubegleitung",Nichtwohngebäude
KfW: Bundesförderung für energieeffiziente Nichtwohngebäude,true,"10 Mio. €
35 % Tilgungszuschuss","Privatperson, Unternehmen, Gemeinnützige Organisation","Das KfW-Wohneigentum für Familien bietet finanzielle Unterstützung für Familien beim Kauf oder Bau von Immobilien, um den Erwerb von Wohneigentum zu fördern und die Wohnsituation zu verbessern.","Kredit, Zuschuss",Bestand,KfW- Bundesförderung Nichtwohngebäude (263),Bund,"ab 0,41% eff. p.a.","Effizienzhaus, Lüftung, Fenster / Haustür, Biomasse, Solarthermie, Wärmepumpe, Sonstige Heizungen, Fernwärme, Heizungsoptimierung, Dämmung",Nichtwohngebäude
KfW: Energetische Fachplanung und Baubegleitung für nachhaltige Nichtwohngebäude,true,"40.000 €
50 % Tilgungszuschuss","Privatperson, Unternehmen, Gemeinnützige Organisation","Die KfW unterstützt durch ihre ""Energetische Fachplanung und Baubegleitung"" nachhaltige Nichtwohngebäude, indem sie Fachplanungen und Beratungen für energieeffiziente Bauprojekte finanziell fördert und somit den Einsatz von nachhaltigen Baustandards fördert.","Kredit, Zuschuss",Bestand,KfW Nichtwohngebäude – Energetische Fachplanungs-/ Baubegleitungsleistungen; Nachhaltigkeitszertifizierung (263),Bund,"ab 0,01 % eff. p.a.","Effizienzhaus, Energieberatung, Lüftung, Fenster / Haustür, Biomasse, Solarthermie, Wärmepumpe, Sonstige Heizungen, Fernwärme, Heizungsoptimierung, Baubegleitung, Dämmung",Nichtwohngebäude
KfW: Ergänzungskredit für Einzelmaßnahmen an Wohngebäuden,true,90.000 € je WE,"Privatperson, Unternehmen, Contractor, Gemeinnützige Organisation, WEG","Der ""Ergänzungskredit für Einzelmaßnahmen an Wohngebäuden"" der KfW ermöglicht Hausbesitzern die Umsetzung von einzelnen energetischen Maßnahmen wie Dämmung, Fensteraustausch oder Heizungsoptimierung, um die Energieeffizienz ihrer Wohngebäude zu steigern.",Kredit,Bestand,"KfW - Einzelmaßnahmen Ergänzungskredit – Wohngebäude (358, 359)",Bund,"ab 0,01 % eff. p.a.","Energieberatung, Lüftung, Fenster / Haustür, Biomasse, Solarthermie, Wärmepumpe, Sonstige Heizungen, Fernwärme, Heizungsoptimierung, Baubegleitung, Dämmung",Wohngebäude
,true,100%,"Verband/Vereinigung, Unternehmen",,Kredit,,Forstwirtschaft ,Bund,individuell,,Nichtwohngebäude
,true,100.000 bis 150.000 €,Privatperson,,Kredit,Bestand,KFW: Wohneigentum für Familien - Bestandserwerb (308): Jung kauft Alt,Bund,"Annuitätendarlehen: 0,12%

Endfälliges Darlehen: 1,51%","Erneuerbare Energien, Effizienzhaus, Sonstiges",Wohngebäude
,true,"100%, max. 10 Mio.€ Kredit je Kreditnehmer und Jahr",Unternehmen,,Kredit,Bestand,Zukunftsfelder im Fokus - 7. Stallumbauten für mehr Tierwohl,Bund,,Sonstiges,Nichtwohngebäude
,true,"100%, max. 10 Mio.€ Kredit je Kreditnehmer und Jahr",Unternehmen,,Kredit,Bestand,Zukunftsfelder im Fokus - 2. Agri-Photovoltaik-Anlagen  ,Bund,,"Sonstiges, Photovoltaik",Nichtwohngebäude
Bayerisches Modernisierungsprogramm (BayModR) in Bayern,true,75 %,Privatperson,"Das ""Bayerische Modernisierungsprogramm (BayModR)"" unterstützt in Bayern Maßnahmen zur energetischen Sanierung von Gebäuden, um die Energieeffizienz zu steigern und den Wohnkomfort zu verbessern.","Kredit, Zuschuss",Bestand,Bayerisches Modernisierungsprogramm (BayModR),Bundesland,300 € je m² Wohnfläche,"Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Dämmung",Wohngebäude
,true,10.000.000€,"Privatperson, Unternehmen",,Kredit,Neubau,Bayerisches Energiekreditprogramm/Energiekredit Regenerativ,Bundesland,25.000€,"Investitionsförderung, Erneuerbare Energien, Photovoltaik",Nichtwohngebäude
Schaffung von effizientem Mietwohnraum (EMWR) in Bayern,false,2.600 € je m² WF,"Privatperson, Unternehmen","Das Programm ""Schaffung von effizientem Mietwohnraum (EMWR)"" in Bayern zielt darauf ab, die energetische Effizienz von Mietwohnungen zu steigern und damit einen Beitrag zum Klimaschutz zu leisten.",Kredit,"Bestand, Neubau",Schaffung von effizientem Mietwohnraum (EMWR) ,Bundesland,"ab 0,58 % eff.p.a.",,Wohngebäude
Modernisierung von Wohnungseigentümergemeinschaften (WEG-Modernisierungsprogramm BayModWEG) in Bayern,false,85 %,"Privatperson, WEG","Das ""Modernisierungsprogramm für Wohnungseigentümergemeinschaften (WEG-Modernisierungsprogramm BayModWEG)"" fördert in Bayern die Modernisierung von gemeinschaftlich genutzten Immobilien, um den energetischen Standard zu erhöhen und den Wohnwert zu steigern.",Kredit,Bestand,Modernisierung von Gebäuden von Wohnungseigentümergemeinschaften (WEG-Modernisierungsprogramm – BayModWEG) ,Bundesland,"ab 4,18 % eff. p.a.","Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Sonstige Heizungen, Heizungsoptimierung, Fernwärme, Dämmung",Wohngebäude
Wohnen mit Zukunft: Photovoltaikförderung in Baden-Württemberg,true,,Privatperson,"Das Programm ""Wohnen mit Zukunft"" bietet in Baden-Württemberg eine gezielte Photovoltaikförderung an, um den Ausbau erneuerbarer Energien im Wohnbereich voranzutreiben und Haushalten die Möglichkeit zu geben, selbst Strom zu erzeugen.",Kredit,"Bestand, Neubau",Wohnen mit Zukunft: Photovoltaik,Bundesland,"ab 3,75 % eff. p.a.","Photovoltaik, Erneuerbare Energien",Wohngebäude
L-Bank: Finanzierung von Mietwohnungsmodernisierungen in Baden-Württemberg,true,,"Privatperson, Unternehmen","Die L-Bank finanziert Mietwohnungsmodernisierungen in Baden-Württemberg, um den Wohnkomfort zu verbessern und die energetische Effizienz von Mietwohnungen zu steigern.",Kredit,Bestand,Mietwohnungsfinanzierung L-Bank – Modernisierung,Bundesland,individuell,"Altersgerechter Umbau & Einbruchschutz, Effizienzhaus",Wohngebäude
NRW.BANK: Gebäudesanierung in Nordrhein-Westfalen,true,150.000 €,Privatperson,"Die NRW.BANK fördert die Gebäudesanierung in Nordrhein-Westfalen, um die energetische Effizienz von Gebäuden zu verbessern und den CO2-Ausstoß zu reduzieren.",Kredit,Bestand,NRW.BANK: Gebäudesanierung,Bundesland,"2.500 €
ab 3,23 %% eff. p.a.","Fenster / Haustür, Wärmepumpe, Biomasse, Solarthermie, Sonstige Heizungen, Altersgerechter Umbau & Einbruchschutz, Dämmung","Wohngebäude, Nichtwohngebäude"
NRW.BANK: Eigentumsförderung und Modernisierung in Nordrhein-Westfalen,true,200.000 €,Privatperson,"Die NRW.BANK bietet Programme zur Eigentumsförderung und Modernisierung in Nordrhein-Westfalen an, um den Wohnungsbau zu unterstützen und die energetische Effizienz von Immobilien zu steigern.",Kredit,Bestand,NRW.BANK: Eigentumsförderung - Modernisierung,Bundesland,"ab 0,0 % eff. p.a.","Effizienzhaus, Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Wärmepumpe, Biomasse, Solarthermie, Heizungsoptimierung, Fernwärme, Smart Home, Sonstige Heizungen, Dämmung",Wohngebäude
NRW.BANK: Mietwohnraumförderung und Modernisierung in Nordrhein-Westfalen,true,200.000 €,"Privatperson, Unternehmen","Die NRW.BANK fördert die Schaffung von Mietwohnraum und die Modernisierung von Bestandswohnungen in Nordrhein-Westfalen, um die Wohnqualität zu verbessern und den Wohnungsmarkt zu unterstützen.",Kredit,Bestand,NRW.BANK: Mietwohnraumförderung - Modernisierung ,Bundesland,"ab 0,0 % eff. p.a.","Effizienzhaus, Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Wärmepumpe, Biomasse, Solarthermie, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Dämmung",Wohngebäude
NRW.BANK: Nachhaltiges Wohnen in Nordrhein-Westfalen,true,,Privatperson,"Die NRW.BANK setzt sich für nachhaltiges Wohnen in Nordrhein-Westfalen ein, indem sie Maßnahmen zur Energieeffizienz und zum Umweltschutz finanziell unterstützt.",Kredit,"Bestand, Neubau",NRW.BANK: Nachhaltig Wohnen,Bundesland,individuell,Effizienzhaus,Wohngebäude
Darlehensprogramm zur Finanzierung von Photovoltaikanlagen in Hessen,false,50.000 €,Privatperson,"Hessen bietet ein Darlehensprogramm an, um die Finanzierung von Photovoltaikanlagen zu erleichtern und den Ausbau erneuerbarer Energien im Land voranzutreiben.",Kredit,"Bestand, Neubau",Darlehensprogramm zur Finanzierung von Photovoltaikanlagen für Wohngebäude im Eigentum von privaten Bauherren und Eigentümern,Bundesland,"3,70 % p.a.","Erneuerbare Energien, Photovoltaik",Wohngebäude
Förderung energieeffizienter und altersgerechter Wohnraummodernisierung in Sachsen-Anhalt,true,50.000 € je WE,"Privatperson, Unternehmen","Sachsen-Anhalt unterstützt die Modernisierung energieeffizienter und altersgerechter Wohnräume, um den Wohnkomfort zu verbessern und gleichzeitig den Energieverbrauch zu senken.",Kredit,Bestand,Förderung energieeffizienter und altersgerechter Wohnraummodernisierung (Sachsen-Anhalt MODERN) ,Bundesland,unterschiedlich,"Altersgerechter Umbau & Einbruchschutz, Lüftung, Fenster / Haustür, Solarthermie, Biomasse, Wärmepumpe, Dämmung, Fernwärme, Sonstige Heizungen",Wohngebäude
IBB-WEG-Finanzierung: Maßnahmen am Gemeinschaftseigentum in Berlin,true,,Privatperson,"Die IBB-WEG-Finanzierung unterstützt Maßnahmen zur Modernisierung von Gemeinschaftseigentum in Berlin, um die Energieeffizienz von Wohngebäuden zu steigern und den Wohnkomfort zu verbessern.",Kredit,Bestand,IBB WEG-Finanzierung – Finanzierung von Maßnahmen am Gemeinschaftseigentum,"Bundesland, Stadt/Kommune/Gemeinde",unterschiedlich,"Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Wärmepumpe, Biomasse, Solarthermie, Sonstige Heizungen, Heizungsoptimierung, Fernwärme, Dämmung",Wohngebäude
IBB: Wohnraum modernisieren in Berlin,true,100.000 €,"Privatperson, Unternehmen","Die IBB fördert die Modernisierung von Wohnraum in Berlin, um die Energieeffizienz von Gebäuden zu erhöhen und den Wohnstandard zu verbessern.",Kredit,Bestand,IBB Wohnraum modernisieren,"Bundesland, Stadt/Kommune/Gemeinde",unterschiedlich,"Photovoltaik, Erneuerbare Energien, Altersgerechter Umbau & Einbruchschutz, Fenster / Haustür, Wärmepumpe, Biomasse, Solarthermie, Sonstige Heizungen, Heizungsoptimierung, Fernwärme, Dämmung",Wohngebäude
IBB: Energetische Gebäudesanierung in Berlin,true,150.000 €,"Privatperson, Unternehmen, Kommune","Berlin unterstützt die energetische Gebäudesanierung, um den Energieverbrauch zu reduzieren und den Ausstoß von Treibhausgasen zu verringern.","Kredit, Zuschuss",Bestand,IBB Energetische Gebäudesanierung ,"Bundesland, Stadt/Kommune/Gemeinde",unterschiedlich,Effizienzhaus,Wohngebäude
Kombi-Darlehen: Wohnen mit Klimaprämie in Baden-Württemberg,true,200.000 € pro WE,Privatperson,"Das ""Kombi-Darlehen"" ermöglicht in Baden-Württemberg eine Wohnungsmodernisierung mit einer Klimaprämie, um nachhaltiges Wohnen zu fördern und CO2-Emissionen zu reduzieren.","Kredit, Zuschuss","Bestand, Neubau",Kombi-Darlehen Wohnen mit Klimaprämie,Bundesland,"ab 3,71 % eff. p.a.","Photovoltaik, Erneuerbare Energien, Effizienzhaus, Batteriespeicher",Wohngebäude
Modernisierung von Mietwohnungen - 2. Förderweg in Hamburg,true,~50.000 € je WE,Privatperson,"Als zweiten Förderweg unterstützt Hamburg die Modernisierung von Mietwohnungen, um die Energieeffizienz zu steigern und den Wohnstandard zu erhöhen.","Zuschuss, Kredit",Bestand,Modernisierung von Mietwohnungen 2. Förderweg,"Bundesland, Stadt/Kommune/Gemeinde","40 % oder
1% Zins / 2% Tilgung","Effizienzhaus, Holzbau, Wärmespeicher, Ladestation, Lüftung, Fenster / Haustür, Solarthermie, Wärmepumpe, Sonstige Heizungen, Biomasse, Heizungsoptimierung, Fernwärme, Energieberatung, Dämmung",Wohngebäude
,true,150.000 € pro WE,"WEG, Unternehmen, Contractor",,Kredit,"Bestand, Neubau",Brandenburg-Kredit Energieeffizienter Wohnungsbau,Bundesland,Individuell,"Effizienzhaus, Dämmung, Heizungsoptimierung, Fenster / Haustür, Wärmepumpe, Solarthermie, Erneuerbare Energien, Fernwärme, Biomasse, Photovoltaik",Wohngebäude
Steuerermäßigung für energetische Maßnahmen gemäß § 35c EStG,true,"20 %
40.000 €",Privatperson,"Gemäß § 35c EStG können Steuerermäßigungen für energetische Maßnahmen in Anspruch genommen werden, um Investitionen in die Energieeffizienz von Wohngebäuden zu fördern.",Steuer-erstattung,Bestand,Steuerermäßigung für energetische Maßnahmen (§ 35c EStG),Bund,7 %,"Effizienzhaus, Lüftung, Fenster / Haustür, Wärmepumpe, Solarthermie, Sonstige Heizungen, Biomasse, Fernwärme, Heizungsoptimierung, Baubegleitung, Dämmung",Wohngebäude
